company_name,metric_name,metric_period,metric_value,currency_or_unit,segment,related_object_type,source_doc,source_sheet,source_date,adopted,notes
Fraunhofer Heinrich Hertz Institute,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 463."
Fraunhofer Heinrich Hertz Institute,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 463."
Fraunhofer Heinrich Hertz Institute,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 463."
Sercalo,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 464."
Sercalo,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 464."
Sercalo,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 464."
"Oita Device Technology Co., Ltd",installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 465."
"Oita Device Technology Co., Ltd",installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 465."
"Oita Device Technology Co., Ltd",installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 465."
Guo Gao MEMS,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 466."
Guo Gao MEMS,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 466."
Guo Gao MEMS,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 466."
Applied Optoelectronics,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 467."
Applied Optoelectronics,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 467."
Applied Optoelectronics,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 467."
University - National Research University of Electronic Technology - MIET,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 468."
University - National Research University of Electronic Technology - MIET,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 468."
University - National Research University of Electronic Technology - MIET,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 468."
Optoenergy,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 469."
Optoenergy,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 469."
Optoenergy,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 469."
GE - BHGE (Baker Hughes),installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 470."
GE - BHGE (Baker Hughes),installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 470."
GE - BHGE (Baker Hughes),installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 470."
VTT,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 471."
VTT,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 471."
VTT,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 471."
THAT Corporation,installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 472."
THAT Corporation,installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 472."
THAT Corporation,installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 472."
"Xian Zoomview Optoelectronics and Technology Co., Ltd.",installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 473."
"Xian Zoomview Optoelectronics and Technology Co., Ltd.",installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 473."
"Xian Zoomview Optoelectronics and Technology Co., Ltd.",installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 473."
"Transphorm, Inc.",installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 474."
"Transphorm, Inc.",installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 474."
"Transphorm, Inc.",installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 474."
BEL (Bharat Electronics Limited),installed_wafer_capacity,2025Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 475."
BEL (Bharat Electronics Limited),installed_wafer_capacity,2026Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 475."
BEL (Bharat Electronics Limited),installed_wafer_capacity,2027Q4,500,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 475."
SINTEF,installed_wafer_capacity,2025Q4,478.125,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 476."
SINTEF,installed_wafer_capacity,2026Q4,478.125,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 476."
SINTEF,installed_wafer_capacity,2027Q4,478.125,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 476."
Incotex International Ltd.,installed_wafer_capacity,2025Q4,468.75,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 477."
Incotex International Ltd.,installed_wafer_capacity,2026Q4,468.75,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 477."
Incotex International Ltd.,installed_wafer_capacity,2027Q4,468.75,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 477."
CEITEC (Centro de Excelencia em Tecnologia Eletronica Avancada),installed_wafer_capacity,2025Q4,450,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 478."
CEITEC (Centro de Excelencia em Tecnologia Eletronica Avancada),installed_wafer_capacity,2026Q4,450,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 478."
CEITEC (Centro de Excelencia em Tecnologia Eletronica Avancada),installed_wafer_capacity,2027Q4,450,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 478."
LuxNet Corporation,installed_wafer_capacity,2025Q4,421.875,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 479."
LuxNet Corporation,installed_wafer_capacity,2026Q4,421.875,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 479."
LuxNet Corporation,installed_wafer_capacity,2027Q4,421.875,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 479."
Graphenea,installed_wafer_capacity,2025Q4,410,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 480."
Graphenea,installed_wafer_capacity,2026Q4,410,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 480."
Graphenea,installed_wafer_capacity,2027Q4,410,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 480."
YES PowerTechnix (YEST),installed_wafer_capacity,2025Q4,378.125,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 481."
YES PowerTechnix (YEST),installed_wafer_capacity,2026Q4,403.125,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 481."
YES PowerTechnix (YEST),installed_wafer_capacity,2027Q4,403.125,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 481."
Agiltron,installed_wafer_capacity,2025Q4,393.75,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 482."
Agiltron,installed_wafer_capacity,2026Q4,393.75,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 482."
Agiltron,installed_wafer_capacity,2027Q4,393.75,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 482."
Bi-CMOS Foundry,installed_wafer_capacity,2025Q4,390.625,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 483."
Bi-CMOS Foundry,installed_wafer_capacity,2026Q4,390.625,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 483."
Bi-CMOS Foundry,installed_wafer_capacity,2027Q4,390.625,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 483."
BluGlass Limited,installed_wafer_capacity,2025Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 484."
BluGlass Limited,installed_wafer_capacity,2026Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 484."
BluGlass Limited,installed_wafer_capacity,2027Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 484."
DiCon,installed_wafer_capacity,2025Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 485."
DiCon,installed_wafer_capacity,2026Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 485."
DiCon,installed_wafer_capacity,2027Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 485."
Dynax Semiconductor Inc.,installed_wafer_capacity,2025Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 486."
Dynax Semiconductor Inc.,installed_wafer_capacity,2026Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 486."
Dynax Semiconductor Inc.,installed_wafer_capacity,2027Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 486."
Institute of Semiconductors CAS,installed_wafer_capacity,2025Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 487."
Institute of Semiconductors CAS,installed_wafer_capacity,2026Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 487."
Institute of Semiconductors CAS,installed_wafer_capacity,2027Q4,375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 487."
Fluke Corporation,installed_wafer_capacity,2025Q4,350,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 488."
Fluke Corporation,installed_wafer_capacity,2026Q4,350,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 488."
Fluke Corporation,installed_wafer_capacity,2027Q4,350,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 488."
SITAR (Bangalore & Hyderabad),installed_wafer_capacity,2025Q4,337.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 489."
SITAR (Bangalore & Hyderabad),installed_wafer_capacity,2026Q4,337.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 489."
SITAR (Bangalore & Hyderabad),installed_wafer_capacity,2027Q4,337.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 489."
Shaanxi New Light Source Technology,installed_wafer_capacity,2025Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 490."
Shaanxi New Light Source Technology,installed_wafer_capacity,2026Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 490."
Shaanxi New Light Source Technology,installed_wafer_capacity,2027Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 490."
"Nitride Semiconductors Co., Ltd.",installed_wafer_capacity,2025Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 491."
"Nitride Semiconductors Co., Ltd.",installed_wafer_capacity,2026Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 491."
"Nitride Semiconductors Co., Ltd.",installed_wafer_capacity,2027Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 491."
Walsin Lihwa,installed_wafer_capacity,2025Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 492."
Walsin Lihwa,installed_wafer_capacity,2026Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 492."
Walsin Lihwa,installed_wafer_capacity,2027Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 492."
Epitex Incorporation,installed_wafer_capacity,2025Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 493."
Epitex Incorporation,installed_wafer_capacity,2026Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 493."
Epitex Incorporation,installed_wafer_capacity,2027Q4,312.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 493."
University - Technical University of Braunschweig,installed_wafer_capacity,2025Q4,309.375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 494."
University - Technical University of Braunschweig,installed_wafer_capacity,2026Q4,309.375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 494."
University - Technical University of Braunschweig,installed_wafer_capacity,2027Q4,309.375,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 494."
UTC Aerospace Systems,installed_wafer_capacity,2025Q4,287.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 495."
UTC Aerospace Systems,installed_wafer_capacity,2026Q4,287.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 495."
UTC Aerospace Systems,installed_wafer_capacity,2027Q4,287.5,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 495."
National Institute for Nanotechnology (NINT),installed_wafer_capacity,2025Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 496."
National Institute for Nanotechnology (NINT),installed_wafer_capacity,2026Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 496."
National Institute for Nanotechnology (NINT),installed_wafer_capacity,2027Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 496."
University - Alberta,installed_wafer_capacity,2025Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 497."
University - Alberta,installed_wafer_capacity,2026Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 497."
University - Alberta,installed_wafer_capacity,2027Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 497."
Fraunhofer FEP/COMEDD,installed_wafer_capacity,2025Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 498."
Fraunhofer FEP/COMEDD,installed_wafer_capacity,2026Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 498."
Fraunhofer FEP/COMEDD,installed_wafer_capacity,2027Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 498."
OMMIC,installed_wafer_capacity,2025Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 499."
OMMIC,installed_wafer_capacity,2026Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 499."
OMMIC,installed_wafer_capacity,2027Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 499."
RISE,installed_wafer_capacity,2025Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 500."
RISE,installed_wafer_capacity,2026Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 500."
RISE,installed_wafer_capacity,2027Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 500."
University of Glasgow,installed_wafer_capacity,2025Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 501."
University of Glasgow,installed_wafer_capacity,2026Q4,281.25,200mm equivalent wafers/month,all,晶圆产能,/Users/simon/Downloads/SEMI_WFF_2026_1Q.xlsx,Capacity by Company,2026-06-17,yes,"Capacity by company table, row 501."
